text,sentiment,stress_level
salacious,negative,high
i am salacious,negative,high
sanctimonious,negative,high
i am sanctimonious,negative,high
sap,negative,high
i am sap,negative,high
sarcasm,negative,high
i am sarcasm,negative,high
sarcastic,negative,high
i am sarcastic,negative,high
sarcastically,negative,high
i am sarcastically,negative,high
sardonic,negative,high
i am sardonic,negative,high
sardonically,negative,high
i am sardonically,negative,high
sass,negative,high
i am sass,negative,high
satirical,negative,high
i am satirical,negative,high
satirize,negative,high
i am satirize,negative,high
savage,negative,high
i am savage,negative,high
savaged,negative,high
i am savaged,negative,high
savagery,negative,high
i am savagery,negative,high
savages,negative,high
i am savages,negative,high
scaly,negative,high
i am scaly,negative,high
scam,negative,high
i am scam,negative,high
scams,negative,high
i am scams,negative,high
scandal,negative,high
i am scandal,negative,high
scandalize,negative,high
i am scandalize,negative,high
scandalized,negative,high
i am scandalized,negative,high
scandalous,negative,high
i am scandalous,negative,high
scandalously,negative,high
i am scandalously,negative,high
scandals,negative,high
i am scandals,negative,high
scandel,negative,high
i am scandel,negative,high
scandels,negative,high
i am scandels,negative,high
scant,negative,high
i am scant,negative,high
scapegoat,negative,high
i am scapegoat,negative,high
scar,negative,high
i am scar,negative,high
scarce,negative,high
i am scarce,negative,high
scarcely,negative,high
i am scarcely,negative,high
scarcity,negative,high
i am scarcity,negative,high
scare,negative,high
i am scare,negative,high
scared,negative,high
i am scared,negative,high
scarier,negative,high
i am scarier,negative,high
scariest,negative,high
i am scariest,negative,high
scarily,negative,high
i am scarily,negative,high
scarred,negative,high
i am scarred,negative,high
scars,negative,high
i am scars,negative,high
scary,negative,high
i am scary,negative,high
scathing,negative,high
i am scathing,negative,high
scathingly,negative,high
i am scathingly,negative,high
sceptical,negative,high
i am sceptical,negative,high
scoff,negative,high
i am scoff,negative,high
scoffingly,negative,high
i am scoffingly,negative,high
scold,negative,high
i am scold,negative,high
scolded,negative,high
i am scolded,negative,high
scolding,negative,high
i am scolding,negative,high
scoldingly,negative,high
i am scoldingly,negative,high
scorching,negative,high
i am scorching,negative,high
scorchingly,negative,high
i am scorchingly,negative,high
scorn,negative,high
i am scorn,negative,high
scornful,negative,high
i am scornful,negative,high
scornfully,negative,high
i am scornfully,negative,high
scoundrel,negative,high
i am scoundrel,negative,high
scourge,negative,high
i am scourge,negative,high
scowl,negative,high
i am scowl,negative,high
scramble,negative,high
i am scramble,negative,high
scrambled,negative,high
i am scrambled,negative,high
scrambles,negative,high
i am scrambles,negative,high
scrambling,negative,high
i am scrambling,negative,high
scrap,negative,high
i am scrap,negative,high
scratch,negative,high
i am scratch,negative,high
scratched,negative,high
i am scratched,negative,high
scratches,negative,high
i am scratches,negative,high
scratchy,negative,high
i am scratchy,negative,high
scream,negative,high
i am scream,negative,high
screech,negative,high
i am screech,negative,high
screw-up,negative,high
i am screw-up,negative,high
screwed,negative,high
i am screwed,negative,high
screwed-up,negative,high
i am screwed-up,negative,high
screwy,negative,high
i am screwy,negative,high
scuff,negative,high
i am scuff,negative,high
scuffs,negative,high
i am scuffs,negative,high
scum,negative,high
i am scum,negative,high
scummy,negative,high
i am scummy,negative,high
second-class,negative,high
i am second-class,negative,high
second-tier,negative,high
i am second-tier,negative,high
secretive,negative,high
i am secretive,negative,high
sedentary,negative,high
i am sedentary,negative,high
seedy,negative,high
i am seedy,negative,high
seethe,negative,high
i am seethe,negative,high
seething,negative,high
i am seething,negative,high
self-coup,negative,high
i am self-coup,negative,high
self-criticism,negative,high
i am self-criticism,negative,high
self-defeating,negative,high
i am self-defeating,negative,high
self-destructive,negative,high
i am self-destructive,negative,high
self-humiliation,negative,high
i am self-humiliation,negative,high
self-interest,negative,high
i am self-interest,negative,high
self-interested,negative,high
i am self-interested,negative,high
self-serving,negative,high
i am self-serving,negative,high
selfinterested,negative,high
i am selfinterested,negative,high
selfish,negative,high
i am selfish,negative,high
selfishly,negative,high
i am selfishly,negative,high
selfishness,negative,high
i am selfishness,negative,high
semi-retarded,negative,high
i am semi-retarded,negative,high
senile,negative,high
i am senile,negative,high
sensationalize,negative,high
i am sensationalize,negative,high
senseless,negative,high
i am senseless,negative,high
senselessly,negative,high
i am senselessly,negative,high
seriousness,negative,high
i am seriousness,negative,high
sermonize,negative,high
i am sermonize,negative,high
servitude,negative,high
i am servitude,negative,high
set-up,negative,high
i am set-up,negative,high
setback,negative,high
i am setback,negative,high
setbacks,negative,high
i am setbacks,negative,high
sever,negative,high
i am sever,negative,high
severe,negative,high
i am severe,negative,high
severity,negative,high
i am severity,negative,high
sh*t,negative,high
i am sh*t,negative,high
shabby,negative,high
i am shabby,negative,high
shadowy,negative,high
i am shadowy,negative,high
shady,negative,high
i am shady,negative,high
shake,negative,high
i am shake,negative,high
shaky,negative,high
i am shaky,negative,high
shallow,negative,high
i am shallow,negative,high
sham,negative,high
i am sham,negative,high
shambles,negative,high
i am shambles,negative,high
shame,negative,high
i am shame,negative,high
shameful,negative,high
i am shameful,negative,high
shamefully,negative,high
i am shamefully,negative,high
shamefulness,negative,high
i am shamefulness,negative,high
shameless,negative,high
i am shameless,negative,high
shamelessly,negative,high
i am shamelessly,negative,high
shamelessness,negative,high
i am shamelessness,negative,high
shark,negative,high
i am shark,negative,high
sharply,negative,high
i am sharply,negative,high
shatter,negative,high
i am shatter,negative,high
shemale,negative,high
i am shemale,negative,high
shimmer,negative,high
i am shimmer,negative,high
shimmy,negative,high
i am shimmy,negative,high
shipwreck,negative,high
i am shipwreck,negative,high
shirk,negative,high
i am shirk,negative,high
shirker,negative,high
i am shirker,negative,high
shit,negative,high
i am shit,negative,high
shiver,negative,high
i am shiver,negative,high
shock,negative,high
i am shock,negative,high
shocked,negative,high
i am shocked,negative,high
shocking,negative,high
i am shocking,negative,high
shockingly,negative,high
i am shockingly,negative,high
shoddy,negative,high
i am shoddy,negative,high
short-lived,negative,high
i am short-lived,negative,high
shortage,negative,high
i am shortage,negative,high
shortchange,negative,high
i am shortchange,negative,high
shortcoming,negative,high
i am shortcoming,negative,high
shortcomings,negative,high
i am shortcomings,negative,high
shortness,negative,high
i am shortness,negative,high
shortsighted,negative,high
i am shortsighted,negative,high
shortsightedness,negative,high
i am shortsightedness,negative,high
showdown,negative,high
i am showdown,negative,high
shrew,negative,high
i am shrew,negative,high
shriek,negative,high
i am shriek,negative,high
shrill,negative,high
i am shrill,negative,high
shrilly,negative,high
i am shrilly,negative,high
shrivel,negative,high
i am shrivel,negative,high
shroud,negative,high
i am shroud,negative,high
shrouded,negative,high
i am shrouded,negative,high
shrug,negative,high
i am shrug,negative,high
shun,negative,high
i am shun,negative,high
shunned,negative,high
i am shunned,negative,high
sick,negative,high
i am sick,negative,high
sicken,negative,high
i am sicken,negative,high
sickening,negative,high
i am sickening,negative,high
sickeningly,negative,high
i am sickeningly,negative,high
sickly,negative,high
i am sickly,negative,high
sickness,negative,high
i am sickness,negative,high
sidetrack,negative,high
i am sidetrack,negative,high
sidetracked,negative,high
i am sidetracked,negative,high
siege,negative,high
i am siege,negative,high
sillily,negative,high
i am sillily,negative,high
silly,negative,high
i am silly,negative,high
simplistic,negative,high
i am simplistic,negative,high
simplistically,negative,high
i am simplistically,negative,high
sin,negative,high
i am sin,negative,high
sinful,negative,high
i am sinful,negative,high
sinfully,negative,high
i am sinfully,negative,high
sinister,negative,high
i am sinister,negative,high
sinisterly,negative,high
i am sinisterly,negative,high
sink,negative,high
i am sink,negative,high
sinking,negative,high
i am sinking,negative,high
skeletons,negative,high
i am skeletons,negative,high
skeptic,negative,high
i am skeptic,negative,high
skeptical,negative,high
i am skeptical,negative,high
skeptically,negative,high
i am skeptically,negative,high
skepticism,negative,high
i am skepticism,negative,high
sketchy,negative,high
i am sketchy,negative,high
skimpy,negative,high
i am skimpy,negative,high
skinny,negative,high
i am skinny,negative,high
skittish,negative,high
i am skittish,negative,high
skittishly,negative,high
i am skittishly,negative,high
skulk,negative,high
i am skulk,negative,high
slack,negative,high
i am slack,negative,high
slander,negative,high
i am slander,negative,high
slanderer,negative,high
i am slanderer,negative,high
slanderous,negative,high
i am slanderous,negative,high
slanderously,negative,high
i am slanderously,negative,high
slanders,negative,high
i am slanders,negative,high
slap,negative,high
i am slap,negative,high
slashing,negative,high
i am slashing,negative,high
slaughter,negative,high
i am slaughter,negative,high
slaughtered,negative,high
i am slaughtered,negative,high
slave,negative,high
i am slave,negative,high
slaves,negative,high
i am slaves,negative,high
sleazy,negative,high
i am sleazy,negative,high
slime,negative,high
i am slime,negative,high
slog,negative,high
i am slog,negative,high
slogged,negative,high
i am slogged,negative,high
slogging,negative,high
i am slogging,negative,high
slogs,negative,high
i am slogs,negative,high
sloooooooooooooow,negative,high
i am sloooooooooooooow,negative,high
sloooow,negative,high
i am sloooow,negative,high
slooow,negative,high
i am slooow,negative,high
sloow,negative,high
i am sloow,negative,high
sloppily,negative,high
i am sloppily,negative,high
sloppy,negative,high
i am sloppy,negative,high
sloth,negative,high
i am sloth,negative,high
slothful,negative,high
i am slothful,negative,high
slow,negative,high
i am slow,negative,high
slow-moving,negative,high
i am slow-moving,negative,high
slowed,negative,high
i am slowed,negative,high
slower,negative,high
i am slower,negative,high
slowest,negative,high
i am slowest,negative,high
slowly,negative,high
i am slowly,negative,high
sloww,negative,high
i am sloww,negative,high
slowww,negative,high
i am slowww,negative,high
slowwww,negative,high
i am slowwww,negative,high
slug,negative,high
i am slug,negative,high
sluggish,negative,high
i am sluggish,negative,high
slump,negative,high
i am slump,negative,high
slumping,negative,high
i am slumping,negative,high
slumpping,negative,high
i am slumpping,negative,high
slur,negative,high
i am slur,negative,high
slut,negative,high
i am slut,negative,high
sluts,negative,high
i am sluts,negative,high
sly,negative,high
i am sly,negative,high
smack,negative,high
i am smack,negative,high
smallish,negative,high
i am smallish,negative,high
smash,negative,high
i am smash,negative,high
smear,negative,high
i am smear,negative,high
smell,negative,high
i am smell,negative,high
smelled,negative,high
i am smelled,negative,high
smelling,negative,high
i am smelling,negative,high
smells,negative,high
i am smells,negative,high
smelly,negative,high
i am smelly,negative,high
smelt,negative,high
i am smelt,negative,high
smoke,negative,high
i am smoke,negative,high
smokescreen,negative,high
i am smokescreen,negative,high
smolder,negative,high
i am smolder,negative,high
smoldering,negative,high
i am smoldering,negative,high
smother,negative,high
i am smother,negative,high
smoulder,negative,high
i am smoulder,negative,high
smouldering,negative,high
i am smouldering,negative,high
smudge,negative,high
i am smudge,negative,high
smudged,negative,high
i am smudged,negative,high
smudges,negative,high
i am smudges,negative,high
smudging,negative,high
i am smudging,negative,high
smug,negative,high
i am smug,negative,high
smugly,negative,high
i am smugly,negative,high
smut,negative,high
i am smut,negative,high
smuttier,negative,high
i am smuttier,negative,high
smuttiest,negative,high
i am smuttiest,negative,high
smutty,negative,high
i am smutty,negative,high
snag,negative,high
i am snag,negative,high
snagged,negative,high
i am snagged,negative,high
snagging,negative,high
i am snagging,negative,high
snags,negative,high
i am snags,negative,high
snappish,negative,high
i am snappish,negative,high
snappishly,negative,high
i am snappishly,negative,high
snare,negative,high
i am snare,negative,high
snarky,negative,high
i am snarky,negative,high
snarl,negative,high
i am snarl,negative,high
sneak,negative,high
i am sneak,negative,high
sneakily,negative,high
i am sneakily,negative,high
sneaky,negative,high
i am sneaky,negative,high
sneer,negative,high
i am sneer,negative,high
sneering,negative,high
i am sneering,negative,high
sneeringly,negative,high
i am sneeringly,negative,high
snob,negative,high
i am snob,negative,high
snobbish,negative,high
i am snobbish,negative,high
snobby,negative,high
i am snobby,negative,high
snobish,negative,high
i am snobish,negative,high
snobs,negative,high
i am snobs,negative,high
snub,negative,high
i am snub,negative,high
so-cal,negative,high
i am so-cal,negative,high
soapy,negative,high
i am soapy,negative,high
sob,negative,high
i am sob,negative,high
sober,negative,high
i am sober,negative,high
sobering,negative,high
i am sobering,negative,high
solemn,negative,high
i am solemn,negative,high
solicitude,negative,high
i am solicitude,negative,high
somber,negative,high
i am somber,negative,high
sore,negative,high
i am sore,negative,high
sorely,negative,high
i am sorely,negative,high
soreness,negative,high
i am soreness,negative,high
sorrow,negative,high
i am sorrow,negative,high
sorrowful,negative,high
i am sorrowful,negative,high
sorrowfully,negative,high
i am sorrowfully,negative,high
sorry,negative,high
i am sorry,negative,high
sour,negative,high
i am sour,negative,high
sourly,negative,high
i am sourly,negative,high
spade,negative,high
i am spade,negative,high
spank,negative,high
i am spank,negative,high
spendy,negative,high
i am spendy,negative,high
spew,negative,high
i am spew,negative,high
spewed,negative,high
i am spewed,negative,high
spewing,negative,high
i am spewing,negative,high
spews,negative,high
i am spews,negative,high
spilling,negative,high
i am spilling,negative,high
spinster,negative,high
i am spinster,negative,high
spiritless,negative,high
i am spiritless,negative,high
spite,negative,high
i am spite,negative,high
spiteful,negative,high
i am spiteful,negative,high
spitefully,negative,high
i am spitefully,negative,high
spitefulness,negative,high
i am spitefulness,negative,high
splatter,negative,high
i am splatter,negative,high
split,negative,high
i am split,negative,high
splitting,negative,high
i am splitting,negative,high
spoil,negative,high
i am spoil,negative,high
spoilage,negative,high
i am spoilage,negative,high
spoilages,negative,high
i am spoilages,negative,high
spoiled,negative,high
i am spoiled,negative,high
spoilled,negative,high
i am spoilled,negative,high
spoils,negative,high
i am spoils,negative,high
spook,negative,high
i am spook,negative,high
spookier,negative,high
i am spookier,negative,high
spookiest,negative,high
i am spookiest,negative,high
spookily,negative,high
i am spookily,negative,high
spooky,negative,high
i am spooky,negative,high
spoon-fed,negative,high
i am spoon-fed,negative,high
spoon-feed,negative,high
i am spoon-feed,negative,high
spoonfed,negative,high
i am spoonfed,negative,high
sporadic,negative,high
i am sporadic,negative,high
spotty,negative,high
i am spotty,negative,high
spurious,negative,high
i am spurious,negative,high
spurn,negative,high
i am spurn,negative,high
sputter,negative,high
i am sputter,negative,high
squabble,negative,high
i am squabble,negative,high
squabbling,negative,high
i am squabbling,negative,high
squander,negative,high
i am squander,negative,high
squash,negative,high
i am squash,negative,high
squeak,negative,high
i am squeak,negative,high
squeaks,negative,high
i am squeaks,negative,high
squeaky,negative,high
i am squeaky,negative,high
squeal,negative,high
i am squeal,negative,high
squealing,negative,high
i am squealing,negative,high
squeals,negative,high
i am squeals,negative,high
squirm,negative,high
i am squirm,negative,high
stab,negative,high
i am stab,negative,high
stagnant,negative,high
i am stagnant,negative,high
stagnate,negative,high
i am stagnate,negative,high
stagnation,negative,high
i am stagnation,negative,high
staid,negative,high
i am staid,negative,high
stain,negative,high
i am stain,negative,high
stains,negative,high
i am stains,negative,high
stale,negative,high
i am stale,negative,high
stalemate,negative,high
i am stalemate,negative,high
stall,negative,high
i am stall,negative,high
stalls,negative,high
i am stalls,negative,high
stammer,negative,high
i am stammer,negative,high
stampede,negative,high
i am stampede,negative,high
standstill,negative,high
i am standstill,negative,high
stark,negative,high
i am stark,negative,high
starkly,negative,high
i am starkly,negative,high
startle,negative,high
i am startle,negative,high
startling,negative,high
i am startling,negative,high
startlingly,negative,high
i am startlingly,negative,high
starvation,negative,high
i am starvation,negative,high
starve,negative,high
i am starve,negative,high
static,negative,high
i am static,negative,high
steal,negative,high
i am steal,negative,high
stealing,negative,high
i am stealing,negative,high
steals,negative,high
i am steals,negative,high
steep,negative,high
i am steep,negative,high
steeply,negative,high
i am steeply,negative,high
stench,negative,high
i am stench,negative,high
stereotype,negative,high
i am stereotype,negative,high
stereotypical,negative,high
i am stereotypical,negative,high
stereotypically,negative,high
i am stereotypically,negative,high
stern,negative,high
i am stern,negative,high
stew,negative,high
i am stew,negative,high
sticky,negative,high
i am sticky,negative,high
stiff,negative,high
i am stiff,negative,high
stiffness,negative,high
i am stiffness,negative,high
stifle,negative,high
i am stifle,negative,high
stifling,negative,high
i am stifling,negative,high
stiflingly,negative,high
i am stiflingly,negative,high
stigma,negative,high
i am stigma,negative,high
stigmatize,negative,high
i am stigmatize,negative,high
sting,negative,high
i am sting,negative,high
stinging,negative,high
i am stinging,negative,high
stingingly,negative,high
i am stingingly,negative,high
stingy,negative,high
i am stingy,negative,high
stink,negative,high
i am stink,negative,high
stinks,negative,high
i am stinks,negative,high
stodgy,negative,high
i am stodgy,negative,high
stole,negative,high
i am stole,negative,high
stolen,negative,high
i am stolen,negative,high
stooge,negative,high
i am stooge,negative,high
stooges,negative,high
i am stooges,negative,high
stormy,negative,high
i am stormy,negative,high
straggle,negative,high
i am straggle,negative,high
straggler,negative,high
i am straggler,negative,high
strain,negative,high
i am strain,negative,high
strained,negative,high
i am strained,negative,high
straining,negative,high
i am straining,negative,high
strange,negative,high
i am strange,negative,high
strangely,negative,high
i am strangely,negative,high
stranger,negative,high
i am stranger,negative,high
strangest,negative,high
i am strangest,negative,high
strangle,negative,high
i am strangle,negative,high
streaky,negative,high
i am streaky,negative,high
strenuous,negative,high
i am strenuous,negative,high
stress,negative,high
i am stress,negative,high
stresses,negative,high
i am stresses,negative,high
stressful,negative,high
i am stressful,negative,high
stressfully,negative,high
i am stressfully,negative,high
stricken,negative,high
i am stricken,negative,high
strict,negative,high
i am strict,negative,high
strictly,negative,high
i am strictly,negative,high
strident,negative,high
i am strident,negative,high
stridently,negative,high
i am stridently,negative,high
strife,negative,high
i am strife,negative,high
strike,negative,high
i am strike,negative,high
stringent,negative,high
i am stringent,negative,high
stringently,negative,high
i am stringently,negative,high
struck,negative,high
i am struck,negative,high
struggle,negative,high
i am struggle,negative,high
struggled,negative,high
i am struggled,negative,high
struggles,negative,high
i am struggles,negative,high
struggling,negative,high
i am struggling,negative,high
strut,negative,high
i am strut,negative,high
stubborn,negative,high
i am stubborn,negative,high
stubbornly,negative,high
i am stubbornly,negative,high
stubbornness,negative,high
i am stubbornness,negative,high
stuck,negative,high
i am stuck,negative,high
stuffy,negative,high
i am stuffy,negative,high
stumble,negative,high
i am stumble,negative,high
stumbled,negative,high
i am stumbled,negative,high
stumbles,negative,high
i am stumbles,negative,high
stump,negative,high
i am stump,negative,high
stumped,negative,high
i am stumped,negative,high
stumps,negative,high
i am stumps,negative,high
stun,negative,high
i am stun,negative,high
stunt,negative,high
i am stunt,negative,high
stunted,negative,high
i am stunted,negative,high
stupid,negative,high
i am stupid,negative,high
stupidest,negative,high
i am stupidest,negative,high
stupidity,negative,high
i am stupidity,negative,high
stupidly,negative,high
i am stupidly,negative,high
stupified,negative,high
i am stupified,negative,high
stupify,negative,high
i am stupify,negative,high
stupor,negative,high
i am stupor,negative,high
stutter,negative,high
i am stutter,negative,high
stuttered,negative,high
i am stuttered,negative,high
stuttering,negative,high
i am stuttering,negative,high
stutters,negative,high
i am stutters,negative,high
sty,negative,high
i am sty,negative,high
stymied,negative,high
i am stymied,negative,high
sub-par,negative,high
i am sub-par,negative,high
subdued,negative,high
i am subdued,negative,high
subjected,negative,high
i am subjected,negative,high
subjection,negative,high
i am subjection,negative,high
subjugate,negative,high
i am subjugate,negative,high
subjugation,negative,high
i am subjugation,negative,high
submissive,negative,high
i am submissive,negative,high
subordinate,negative,high
i am subordinate,negative,high
subpoena,negative,high
i am subpoena,negative,high
subpoenas,negative,high
i am subpoenas,negative,high
subservience,negative,high
i am subservience,negative,high
subservient,negative,high
i am subservient,negative,high
substandard,negative,high
i am substandard,negative,high
subtract,negative,high
i am subtract,negative,high
subversion,negative,high
i am subversion,negative,high
subversive,negative,high
i am subversive,negative,high
subversively,negative,high
i am subversively,negative,high
subvert,negative,high
i am subvert,negative,high
succumb,negative,high
i am succumb,negative,high
suck,negative,high
i am suck,negative,high
sucked,negative,high
i am sucked,negative,high
sucker,negative,high
i am sucker,negative,high
sucks,negative,high
i am sucks,negative,high
sucky,negative,high
i am sucky,negative,high
sue,negative,high
i am sue,negative,high
sued,negative,high
i am sued,negative,high
sueing,negative,high
i am sueing,negative,high
sues,negative,high
i am sues,negative,high
suffer,negative,high
i am suffer,negative,high
suffered,negative,high
i am suffered,negative,high
sufferer,negative,high
i am sufferer,negative,high
sufferers,negative,high
i am sufferers,negative,high
suffering,negative,high
i am suffering,negative,high
suffers,negative,high
i am suffers,negative,high
suffocate,negative,high
i am suffocate,negative,high
sugar-coat,negative,high
i am sugar-coat,negative,high
sugar-coated,negative,high
i am sugar-coated,negative,high
sugarcoated,negative,high
i am sugarcoated,negative,high
suicidal,negative,high
i am suicidal,negative,high
suicide,negative,high
i am suicide,negative,high
sulk,negative,high
i am sulk,negative,high
sullen,negative,high
i am sullen,negative,high
sully,negative,high
i am sully,negative,high
sunder,negative,high
i am sunder,negative,high
sunk,negative,high
i am sunk,negative,high
sunken,negative,high
i am sunken,negative,high
superficial,negative,high
i am superficial,negative,high
superficiality,negative,high
i am superficiality,negative,high
superficially,negative,high
i am superficially,negative,high
superfluous,negative,high
i am superfluous,negative,high
superstition,negative,high
i am superstition,negative,high
superstitious,negative,high
i am superstitious,negative,high
suppress,negative,high
i am suppress,negative,high
suppression,negative,high
i am suppression,negative,high
surrender,negative,high
i am surrender,negative,high
susceptible,negative,high
i am susceptible,negative,high
suspect,negative,high
i am suspect,negative,high
suspicion,negative,high
i am suspicion,negative,high
suspicions,negative,high
i am suspicions,negative,high
suspicious,negative,high
i am suspicious,negative,high
suspiciously,negative,high
i am suspiciously,negative,high
swagger,negative,high
i am swagger,negative,high
swamped,negative,high
i am swamped,negative,high
sweaty,negative,high
i am sweaty,negative,high
swelled,negative,high
i am swelled,negative,high
swelling,negative,high
i am swelling,negative,high
swindle,negative,high
i am swindle,negative,high
swipe,negative,high
i am swipe,negative,high
swollen,negative,high
i am swollen,negative,high
symptom,negative,high
i am symptom,negative,high
symptoms,negative,high
i am symptoms,negative,high
syndrome,negative,high
i am syndrome,negative,high
taboo,negative,high
i am taboo,negative,high
tacky,negative,high
i am tacky,negative,high
taint,negative,high
i am taint,negative,high
tainted,negative,high
i am tainted,negative,high
tamper,negative,high
i am tamper,negative,high
tangle,negative,high
i am tangle,negative,high
tangled,negative,high
i am tangled,negative,high
tangles,negative,high
i am tangles,negative,high
tank,negative,high
i am tank,negative,high
tanked,negative,high
i am tanked,negative,high
tanks,negative,high
i am tanks,negative,high
tantrum,negative,high
i am tantrum,negative,high
tardy,negative,high
i am tardy,negative,high
tarnish,negative,high
i am tarnish,negative,high
tarnished,negative,high
i am tarnished,negative,high
tarnishes,negative,high
i am tarnishes,negative,high
tarnishing,negative,high
i am tarnishing,negative,high
tattered,negative,high
i am tattered,negative,high
taunt,negative,high
i am taunt,negative,high
taunting,negative,high
i am taunting,negative,high
tauntingly,negative,high
i am tauntingly,negative,high
taunts,negative,high
i am taunts,negative,high
taut,negative,high
i am taut,negative,high
tawdry,negative,high
i am tawdry,negative,high
taxing,negative,high
i am taxing,negative,high
tease,negative,high
i am tease,negative,high
teasingly,negative,high
i am teasingly,negative,high
tedious,negative,high
i am tedious,negative,high
tediously,negative,high
i am tediously,negative,high
temerity,negative,high
i am temerity,negative,high
temper,negative,high
i am temper,negative,high
tempest,negative,high
i am tempest,negative,high
temptation,negative,high
i am temptation,negative,high
tenderness,negative,high
i am tenderness,negative,high
tense,negative,high
i am tense,negative,high
tension,negative,high
i am tension,negative,high
tentative,negative,high
i am tentative,negative,high
tentatively,negative,high
i am tentatively,negative,high
tenuous,negative,high
i am tenuous,negative,high
tenuously,negative,high
i am tenuously,negative,high
tepid,negative,high
i am tepid,negative,high
terrible,negative,high
i am terrible,negative,high
terribleness,negative,high
i am terribleness,negative,high
terribly,negative,high
i am terribly,negative,high
terror,negative,high
i am terror,negative,high
terror-genic,negative,high
i am terror-genic,negative,high
terrorism,negative,high
i am terrorism,negative,high
terrorize,negative,high
i am terrorize,negative,high
testily,negative,high
i am testily,negative,high
testy,negative,high
i am testy,negative,high
tetchily,negative,high
i am tetchily,negative,high
tetchy,negative,high
i am tetchy,negative,high
thankless,negative,high
i am thankless,negative,high
thicker,negative,high
i am thicker,negative,high
thirst,negative,high
i am thirst,negative,high
thorny,negative,high
i am thorny,negative,high
thoughtless,negative,high
i am thoughtless,negative,high
thoughtlessly,negative,high
i am thoughtlessly,negative,high
thoughtlessness,negative,high
i am thoughtlessness,negative,high
thrash,negative,high
i am thrash,negative,high
threat,negative,high
i am threat,negative,high
threaten,negative,high
i am threaten,negative,high
threatening,negative,high
i am threatening,negative,high
threats,negative,high
i am threats,negative,high
threesome,negative,high
i am threesome,negative,high
throb,negative,high
i am throb,negative,high
throbbed,negative,high
i am throbbed,negative,high
throbbing,negative,high
i am throbbing,negative,high
throbs,negative,high
i am throbs,negative,high
throttle,negative,high
i am throttle,negative,high
thug,negative,high
i am thug,negative,high
thumb-down,negative,high
i am thumb-down,negative,high
thumbs-down,negative,high
i am thumbs-down,negative,high
thwart,negative,high
i am thwart,negative,high
time-consuming,negative,high
i am time-consuming,negative,high
timid,negative,high
i am timid,negative,high
timidity,negative,high
i am timidity,negative,high
timidly,negative,high
i am timidly,negative,high
timidness,negative,high
i am timidness,negative,high
tin-y,negative,high
i am tin-y,negative,high
tingled,negative,high
i am tingled,negative,high
tingling,negative,high
i am tingling,negative,high
tired,negative,high
i am tired,negative,high
tiresome,negative,high
i am tiresome,negative,high
tiring,negative,high
i am tiring,negative,high
tiringly,negative,high
i am tiringly,negative,high
toil,negative,high
i am toil,negative,high
toll,negative,high
i am toll,negative,high
top-heavy,negative,high
i am top-heavy,negative,high
topple,negative,high
i am topple,negative,high
torment,negative,high
i am torment,negative,high
tormented,negative,high
i am tormented,negative,high
torrent,negative,high
i am torrent,negative,high
tortuous,negative,high
i am tortuous,negative,high
torture,negative,high
i am torture,negative,high
tortured,negative,high
i am tortured,negative,high
tortures,negative,high
i am tortures,negative,high
torturing,negative,high
i am torturing,negative,high
torturous,negative,high
i am torturous,negative,high
torturously,negative,high
i am torturously,negative,high
totalitarian,negative,high
i am totalitarian,negative,high
touchy,negative,high
i am touchy,negative,high
toughness,negative,high
i am toughness,negative,high
tout,negative,high
i am tout,negative,high
touted,negative,high
i am touted,negative,high
touts,negative,high
i am touts,negative,high
toxic,negative,high
i am toxic,negative,high
traduce,negative,high
i am traduce,negative,high
tragedy,negative,high
i am tragedy,negative,high
tragic,negative,high
i am tragic,negative,high
tragically,negative,high
i am tragically,negative,high
traitor,negative,high
i am traitor,negative,high
traitorous,negative,high
i am traitorous,negative,high
traitorously,negative,high
i am traitorously,negative,high
tramp,negative,high
i am tramp,negative,high
trample,negative,high
i am trample,negative,high
transgress,negative,high
i am transgress,negative,high
transgression,negative,high
i am transgression,negative,high
trap,negative,high
i am trap,negative,high
traped,negative,high
i am traped,negative,high
trapped,negative,high
i am trapped,negative,high
trash,negative,high
i am trash,negative,high
trashed,negative,high
i am trashed,negative,high
trashy,negative,high
i am trashy,negative,high
trauma,negative,high
i am trauma,negative,high
traumatic,negative,high
i am traumatic,negative,high
traumatically,negative,high
i am traumatically,negative,high
traumatize,negative,high
i am traumatize,negative,high
traumatized,negative,high
i am traumatized,negative,high
travesties,negative,high
i am travesties,negative,high
travesty,negative,high
i am travesty,negative,high
treacherous,negative,high
i am treacherous,negative,high
treacherously,negative,high
i am treacherously,negative,high
treachery,negative,high
i am treachery,negative,high
treason,negative,high
i am treason,negative,high
treasonous,negative,high
i am treasonous,negative,high
trick,negative,high
i am trick,negative,high
tricked,negative,high
i am tricked,negative,high
trickery,negative,high
i am trickery,negative,high
tricky,negative,high
i am tricky,negative,high
trivial,negative,high
i am trivial,negative,high
trivialize,negative,high
i am trivialize,negative,high
trouble,negative,high
i am trouble,negative,high
troubled,negative,high
i am troubled,negative,high
troublemaker,negative,high
i am troublemaker,negative,high
troubles,negative,high
i am troubles,negative,high
troublesome,negative,high
i am troublesome,negative,high
troublesomely,negative,high
i am troublesomely,negative,high
troubling,negative,high
i am troubling,negative,high
troublingly,negative,high
i am troublingly,negative,high
truant,negative,high
i am truant,negative,high
tumble,negative,high
i am tumble,negative,high
tumbled,negative,high
i am tumbled,negative,high
